PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUBCATEGORY,BRAND,UNIT_PRICE,STATUS,UPDATED_AT
P1211,Computers_Product_78,Electronics,Computers,Zen,21401.55,INACTIVE,2023-09-14 01:55:11.286983
P1107,Beds_Product_58,Furniture,Beds,Puma,15216.64,ACTIVE,2023-07-12 19:06:01.286983
P1097,Chairs_Product_22,Furniture,Chairs,Puma,26356.36,ACTIVE,2025-02-04 14:02:54.286983
P1315,Mobiles_Product_13,Electronics,Mobiles,SoundMax,33464.14,INACTIVE,2023-10-10 15:31:20.286983
P1397,Womens_Product_155,Clothing,Womens,Nike,14650.01,ACTIVE,2023-03-22 02:41:23.286983
P1462,Beds_Product_179,Furniture,Beds,Zen,32221.42,INACTIVE,2025-05-29 14:52:59.286983
P1055,Accessories_Product_146,Electronics,Accessories,Dell,13832.41,ACTIVE,2023-06-23 08:50:23.286983
P1062,,Electronics,Mobiles,HP,22198.11,BAD_STATUS,2023-06-12 18:35:28.286983
P1352,,Furniture,Beds,Levi,18567.44,ACTIVE,2024-08-27 16:53:17.286983
P1329,Womens_Product_122,Clothing,Womens,Nike,32800.35,ACTIVE,2024-09-07 13:17:01.286983
P1046,Chairs_Product_157,Furniture,Chairs,Dell,28299.23,INACTIVE,2024-02-06 10:45:22.286983
P1340,Tables_Product_38,Furniture,Tables,Puma,16434.73,ACTIVE,2024-07-21 06:34:24.286983
P1348,Mens_Product_117,Clothing,Mens,SoundMax,32845.28,INACTIVE,2024-06-24 22:25:25.286983
P1215,Womens_Product_110,Clothing,Womens,SoundMax,27176.32,ACTIVE,2024-11-09 09:35:57.286983
P1267,Beds_Product_181,Furniture,Beds,Levi,38938.47,INACTIVE,2023-03-08 03:51:39.286983
P1364,Fruits_Product_113,Groceries,Fruits,Nike,5598.34,BAD_STATUS,2023-11-14 08:17:06.286983
P1382,Chairs_Product_164,Furniture,Chairs,HP,44085.59,INACTIVE,2024-07-21 15:10:57.286983
P1323,Womens_Product_99,Clothing,Womens,Dell,43352.89,INACTIVE,2025-12-14 02:19:52.286983
P1258,Essentials_Product_90,Groceries,Essentials,Levi,44799.75,ACTIVE,2025-11-13 08:52:07.286983
P1417,Tables_Product_19,Furniture,Tables,HP,12014.95,ACTIVE,2024-04-12 23:49:58.286983
P1149,Beverages_Product_179,Groceries,Beverages,Nike,44586.56,INACTIVE,2024-09-11 13:16:19.286983
P1264,Beverages_Product_40,Groceries,Beverages,Puma,15388.27,ACTIVE,2023-10-30 04:45:30.286983
P1007,Womens_Product_10,Clothing,Womens,Levi,32278.26,INACTIVE,2023-05-02 09:21:33.286983
P1242,Essentials_Product_135,Groceries,Essentials,Ikea,28967.58,INACTIVE,2024-07-18 23:30:19.286983
P1201,Womens_Product_139,Clothing,Womens,Dell,,INACTIVE,2024-05-21 04:26:45.286983
P1350,Womens_Product_87,Clothing,Womens,Nike,19814.65,INACTIVE,2024-05-25 20:30:18.286983
P1417,Tables_Product_110,Furniture,Tables,SoundMax,39292.94,INACTIVE,2024-05-25 19:17:40.286983
P1317,Beverages_Product_120,Groceries,Beverages,Nike,1625.07,ACTIVE,2023-02-22 18:29:38.286983
P1249,Womens_Product_56,Clothing,Womens,Ikea,23690.03,INACTIVE,2024-06-05 18:23:54.286983
P1289,Mens_Product_175,Clothing,Mens,Dell,42236.92,BAD_STATUS,2025-07-24 19:08:43.286983
P1066,Chairs_Product_63,Furniture,Chairs,HP,49392.56,ACTIVE,2023-09-09 10:50:11.286983
P1085,Computers_Product_106,Electronics,Computers,Ikea,11222.25,INACTIVE,2024-07-05 07:38:13.286983
P1015,Accessories_Product_182,Electronics,Accessories,Zen,22346.7,INACTIVE,2023-03-15 13:05:42.286983
P1464,Womens_Product_168,Clothing,Womens,SoundMax,48115.13,ACTIVE,2024-01-23 22:50:28.286983
P1463,Mens_Product_4,Clothing,Mens,HP,32698.63,ACTIVE,2023-09-15 23:29:50.286983
P1029,Essentials_Product_60,Groceries,Essentials,Dell,5626.8,INACTIVE,2025-10-06 05:26:09.286983
P1323,Beds_Product_109,Furniture,Beds,SoundMax,36670.62,ACTIVE,2024-08-24 08:39:54.286983
P1348,Beverages_Product_173,Groceries,Beverages,Nike,22621.52,ACTIVE,2023-06-09 09:41:23.286983
P1262,Footwear_Product_58,Clothing,Footwear,Dell,4267.83,ACTIVE,2023-02-26 14:53:30.286983
P1319,Fruits_Product_116,Groceries,Fruits,Dell,5016.59,ACTIVE,2024-07-08 08:02:16.286983
P1334,Tables_Product_99,Furniture,Tables,SoundMax,37001.66,ACTIVE,2025-12-09 20:57:01.286983
P1475,Fruits_Product_104,Groceries,Fruits,Nike,746.24,ACTIVE,2024-04-22 21:57:52.286983
P1483,Footwear_Product_97,Clothing,Footwear,SoundMax,13172.7,ACTIVE,2025-06-28 00:31:04.286983
P1265,,Clothing,Mens,Dell,29687.72,INACTIVE,2024-03-29 03:40:33.286983
P1053,Essentials_Product_180,Groceries,Essentials,Levi,35620.04,ACTIVE,2023-07-07 20:03:16.286983
P1367,Beverages_Product_133,Groceries,Beverages,Nike,48866.68,ACTIVE,2024-11-13 08:36:20.286983
P1002,Tables_Product_86,Furniture,Tables,Puma,28749.85,ACTIVE,2024-04-24 10:53:56.286983
P1224,Footwear_Product_192,Clothing,Footwear,Nike,6736.09,ACTIVE,2025-09-14 04:09:20.286983
P1479,Chairs_Product_94,Furniture,Chairs,Puma,567.1,INACTIVE,2024-07-13 04:31:57.286983
P1282,Footwear_Product_144,Clothing,Footwear,Dell,48218.2,INACTIVE,2025-10-12 16:42:44.286983
P1023,Beverages_Product_190,Groceries,Beverages,Ikea,48654.81,INACTIVE,2024-08-20 19:09:21.286983
P1143,Fruits_Product_60,Groceries,Fruits,Ikea,47493.16,BAD_STATUS,2025-05-04 17:11:14.286983
P1147,Womens_Product_94,Clothing,Womens,Dell,20083.66,INACTIVE,2023-03-25 20:42:26.286983
P1178,Computers_Product_17,Electronics,Computers,Ikea,19368.34,ACTIVE,2023-11-28 04:33:27.286983
P1097,Beds_Product_109,Furniture,Beds,Levi,,ACTIVE,2025-09-20 01:10:52.286983
P1086,Beverages_Product_150,Groceries,Beverages,Zen,19837.15,ACTIVE,2023-12-18 17:54:52.286983
P1081,Computers_Product_129,Electronics,###,Logi,42213.3,ACTIVE,2025-07-12 13:04:13.286983
P1166,Beds_Product_98,Furniture,Beds,Nike,13022.96,INACTIVE,2025-07-02 08:15:34.286983
P1147,Beverages_Product_80,Groceries,Beverages,Zen,35111.37,ACTIVE,2024-01-18 13:33:07.286983
P1001,Beds_Product_63,Furniture,Beds,Logi,10411.97,INACTIVE,2025-08-31 20:23:47.286983
P1487,Beds_Product_24,Furniture,Beds,Levi,4142.04,ACTIVE,2025-07-11 05:26:39.286983
P1116,Tables_Product_160,Furniture,Tables,Nike,43936.06,ACTIVE,2023-06-21 13:19:46.286983
P1340,Chairs_Product_191,Furniture,Chairs,Zen,37076.17,ACTIVE,2025-02-14 10:13:35.286983
P1238,Beverages_Product_46,Groceries,Beverages,Zen,11028.16,ACTIVE,2024-03-04 19:01:17.286983
P1480,Mens_Product_72,Clothing,Mens,HP,8971.4,INACTIVE,2023-10-25 17:16:00.286983
P1224,Mobiles_Product_127,Electronics,Mobiles,Nike,19977.94,ACTIVE,2024-12-22 22:27:42.286983
P1415,Tables_Product_16,Furniture,Tables,SoundMax,31796.5,ACTIVE,2025-04-01 17:30:02.286983
P1064,Mobiles_Product_112,Electronics,Mobiles,Ikea,35716.42,ACTIVE,2024-08-14 23:16:31.286983
P1438,Fruits_Product_178,Groceries,Fruits,Dell,30837.64,INACTIVE,2023-05-03 01:06:56.286983
P1102,Computers_Product_56,Electronics,Computers,Ikea,49988.19,ACTIVE,2024-07-31 20:54:36.286983
P1039,Chairs_Product_104,Furniture,Chairs,Levi,49622.71,INACTIVE,2025-03-16 11:58:45.286983
P1244,Mobiles_Product_189,Electronics,Mobiles,Nike,2023.34,INACTIVE,2025-01-25 11:46:52.286983
P1360,,Clothing,Womens,Zen,198.43,ACTIVE,2025-05-19 08:02:32.286983
P1060,Beverages_Product_169,Groceries,Beverages,SoundMax,5487.78,INACTIVE,2025-12-15 02:09:40.286983
P1117,Computers_Product_159,Electronics,Computers,Nike,46193.29,INACTIVE,2024-07-05 16:25:18.286983
P1421,Beds_Product_12,Furniture,Beds,Ikea,15707.66,INACTIVE,2024-10-15 00:02:38.286983
P1466,Chairs_Product_126,Furniture,Chairs,Zen,44128.36,ACTIVE,2024-12-15 22:08:10.286983
P1387,Beds_Product_71,Furniture,Beds,Nike,32497.53,ACTIVE,2023-07-04 09:06:53.286983
P1338,Essentials_Product_172,Groceries,Essentials,Ikea,2980.85,INACTIVE,2025-12-05 02:49:20.286983
P1434,,Clothing,Mens,Nike,21618.54,ACTIVE,2024-08-18 07:58:18.286983
P1069,Chairs_Product_148,Furniture,Chairs,Puma,8735.67,BAD_STATUS,2023-07-20 01:56:58.286983
P1018,Tables_Product_70,Furniture,Tables,Levi,34939.28,INACTIVE,2026-01-18 03:44:26.286983
P1290,Mens_Product_125,Clothing,Mens,Puma,27784.71,ACTIVE,2024-02-10 15:41:31.286983
P1346,Tables_Product_188,Furniture,Tables,Puma,39045.38,ACTIVE,2024-10-11 11:41:20.286983
P1393,Mobiles_Product_70,Electronics,Mobiles,Levi,25416.29,ACTIVE,2023-03-23 23:01:36.286983
P1196,Mobiles_Product_75,Electronics,Mobiles,Ikea,31356.6,INACTIVE,2024-02-01 21:13:45.286983
P1289,Fruits_Product_20,Groceries,Fruits,Logi,38455.94,ACTIVE,2023-05-20 12:22:23.286983
P1274,,Furniture,Tables,Nike,35157.91,INACTIVE,2025-09-13 13:39:05.286983
P1357,Mobiles_Product_155,Electronics,Mobiles,Logi,3640.15,INACTIVE,2024-01-10 02:26:57.286983
P1471,Accessories_Product_153,Electronics,Accessories,Dell,5298.31,INACTIVE,2023-07-02 01:09:04.286983
P1218,Beds_Product_127,Furniture,Beds,SoundMax,18961.78,INACTIVE,2025-11-12 02:17:38.286983
P1333,Computers_Product_191,Electronics,Computers,Zen,3849.59,ACTIVE,2025-11-25 08:25:58.286983
P1179,Tables_Product_191,Furniture,Tables,HP,870.48,INACTIVE,2024-10-20 01:06:22.286983
P1086,Tables_Product_190,Furniture,Tables,HP,17484.92,ACTIVE,2025-08-29 06:39:36.286983
P1343,Essentials_Product_185,Groceries,Essentials,HP,1180.2,ACTIVE,2025-01-18 16:38:44.286983
P1442,Essentials_Product_89,Groceries,Essentials,Levi,22212.11,INACTIVE,2024-10-14 08:43:53.286983
P1154,Computers_Product_21,Electronics,Computers,Dell,24936.79,INACTIVE,2023-10-07 15:48:36.286983
P1251,Essentials_Product_131,Groceries,Essentials,Zen,38694.84,INACTIVE,2026-01-02 05:02:16.286983
P1176,Mens_Product_4,Clothing,Mens,SoundMax,25212.62,ACTIVE,2025-07-01 02:28:02.286983
P1265,Beverages_Product_132,Groceries,Beverages,Dell,17547.95,INACTIVE,2024-11-24 07:25:19.286983
P1132,Chairs_Product_106,Furniture,Chairs,HP,10866.82,INACTIVE,2025-07-26 02:37:08.286983
P1113,Mobiles_Product_197,Electronics,Mobiles,Levi,20468.11,ACTIVE,2024-01-23 06:48:28.286983
P1336,Womens_Product_107,Clothing,Womens,Zen,43055.43,ACTIVE,2024-07-18 08:38:11.286983
P1170,Mobiles_Product_28,Electronics,Mobiles,Nike,10464.61,INACTIVE,2024-12-04 04:43:56.286983
P1475,Footwear_Product_56,Clothing,Footwear,Levi,16390.02,INACTIVE,2025-05-12 22:53:03.286983
P1324,Accessories_Product_50,Electronics,Accessories,Nike,31685.88,ACTIVE,2025-06-28 19:30:31.286983
P1459,Essentials_Product_94,Groceries,Essentials,Ikea,11736.31,ACTIVE,2025-05-07 23:51:00.286983
P1376,Essentials_Product_23,Groceries,Essentials,Levi,12536.93,INACTIVE,2025-05-13 18:43:28.286983
P1250,Accessories_Product_140,Electronics,Accessories,HP,20468.61,ACTIVE,2024-07-31 09:38:24.286983
P1041,Mobiles_Product_68,Electronics,Mobiles,Levi,5141.86,ACTIVE,2025-12-18 16:08:51.286983
P1451,Fruits_Product_92,Groceries,Fruits,Ikea,21171.08,ACTIVE,2023-07-28 12:55:16.286983
P1385,Womens_Product_75,Clothing,Womens,Nike,10798.54,INACTIVE,2025-02-12 13:08:08.286983
P1223,Tables_Product_177,Furniture,Tables,Nike,35828.41,ACTIVE,2023-06-15 20:12:23.286983
P1420,Mobiles_Product_47,Electronics,Mobiles,Ikea,23987.9,INACTIVE,2024-04-17 00:47:32.286983
P1133,Mens_Product_186,Clothing,Mens,Nike,6523.98,ACTIVE,2025-02-12 00:19:25.286983
P1182,Beverages_Product_167,Groceries,Beverages,Ikea,39908.74,INACTIVE,2023-02-14 10:33:15.286983
P1137,Footwear_Product_79,Clothing,Footwear,Logi,9808.28,ACTIVE,2024-02-23 03:39:17.286983
P1456,Accessories_Product_123,Electronics,Accessories,Puma,45804.61,ACTIVE,2023-04-29 14:53:09.286983
P1191,Beverages_Product_54,Groceries,Beverages,SoundMax,43601.64,ACTIVE,2024-02-13 20:45:43.286983
P1132,Womens_Product_14,Clothing,Womens,Logi,4492.43,INACTIVE,2023-12-10 03:22:05.286983
P1308,Tables_Product_132,Furniture,Tables,Logi,20739.2,ACTIVE,2024-10-04 18:46:10.286983
P1230,Beverages_Product_164,Groceries,Beverages,Nike,23720.29,INACTIVE,2025-02-19 17:41:31.286983
P1067,Chairs_Product_32,Furniture,Chairs,Puma,33483.38,INACTIVE,2025-06-22 05:33:08.286983
P1250,Accessories_Product_37,Electronics,Accessories,Zen,23341.33,INACTIVE,2025-06-05 08:09:39.286983
P1278,Computers_Product_112,Electronics,Computers,Logi,45281.45,ACTIVE,2025-03-29 12:05:00.286983
P1481,Mobiles_Product_98,Electronics,Mobiles,Nike,33980.49,ACTIVE,2024-09-09 11:00:19.286983
P1263,Beds_Product_127,Furniture,Beds,Nike,17106.35,INACTIVE,2025-01-13 00:28:18.286983
P1449,Beds_Product_93,Furniture,Beds,Logi,49130.41,INACTIVE,2024-05-06 05:36:47.286983
P1491,Accessories_Product_132,Electronics,Accessories,HP,26452.61,INACTIVE,2024-03-11 14:35:01.286983
P1395,Computers_Product_71,Electronics,Computers,Ikea,46664.11,ACTIVE,2025-11-18 19:59:15.286983
P1127,Beverages_Product_8,Groceries,Beverages,Levi,36639.91,INACTIVE,2026-01-23 17:45:06.286983
P1372,Fruits_Product_190,Groceries,Fruits,Logi,17078.89,ACTIVE,2024-07-02 23:24:43.286983
P1412,Mens_Product_12,Clothing,Mens,SoundMax,22887.57,INACTIVE,2025-02-26 13:34:42.286983
P1467,Computers_Product_70,Electronics,Computers,HP,14532.71,ACTIVE,2024-02-20 01:53:05.286983
P1374,Beverages_Product_148,Groceries,Beverages,Nike,,INACTIVE,2024-04-10 06:52:49.286983
P1052,Fruits_Product_98,Groceries,Fruits,Logi,46052.8,INACTIVE,2024-08-20 10:46:05.286983
P1315,Mens_Product_61,Clothing,Mens,Ikea,81.17,ACTIVE,2024-05-20 02:12:33.286983
P1147,Beverages_Product_166,Groceries,Beverages,Puma,3845.4,INACTIVE,2025-06-14 05:55:10.286983
P1442,Accessories_Product_10,Electronics,Accessories,Puma,7167.46,ACTIVE,2023-09-14 13:20:49.286983
P1431,Essentials_Product_80,Groceries,Essentials,SoundMax,,INACTIVE,2024-10-26 03:10:49.286983
P1065,Chairs_Product_4,Furniture,Chairs,Ikea,25078.34,ACTIVE,2025-04-18 03:29:59.286983
P1137,Beverages_Product_197,Groceries,Beverages,Nike,18337.39,ACTIVE,2024-09-26 22:23:50.286983
P1289,Mens_Product_100,Clothing,Mens,HP,47244.43,ACTIVE,2023-09-06 21:20:44.286983
P1410,Beverages_Product_86,Groceries,Beverages,Levi,1274.86,ACTIVE,2023-10-23 19:14:30.286983
P1122,Chairs_Product_120,Furniture,Chairs,Dell,42603.14,INACTIVE,2025-05-24 17:10:21.286983
P1296,Essentials_Product_93,Groceries,Essentials,Puma,12514.6,INACTIVE,2025-11-26 15:42:09.286983
P1102,Computers_Product_184,Electronics,Computers,Ikea,35487.83,BAD_STATUS,2025-09-26 01:35:23.286983
P1471,Footwear_Product_86,Clothing,Footwear,Levi,24455.52,INACTIVE,2023-11-21 21:30:27.286983
P1103,Tables_Product_56,Furniture,Tables,Levi,34167.91,ACTIVE,2025-05-17 11:14:13.286983
P1150,Chairs_Product_121,Furniture,Chairs,Levi,11346.93,INACTIVE,2024-07-05 04:34:10.286983
P1376,Womens_Product_166,Clothing,Womens,HP,41056.34,ACTIVE,2024-11-25 01:49:45.286983
P1182,Mobiles_Product_35,Electronics,Mobiles,Logi,18181.98,INACTIVE,2024-09-30 00:08:11.286983
P1241,Accessories_Product_88,Electronics,Accessories,HP,21315.09,INACTIVE,2025-06-15 09:03:23.286983
P1048,Computers_Product_183,Electronics,Computers,Zen,33967.05,INACTIVE,2023-09-25 05:37:41.286983
P1338,Mens_Product_28,Clothing,Mens,HP,31935.92,INACTIVE,2024-01-30 07:29:19.286983
P1044,Mobiles_Product_34,Electronics,Mobiles,Nike,11366.64,INACTIVE,2024-04-14 14:54:53.286983
P1095,Essentials_Product_80,Groceries,Essentials,Nike,941.74,ACTIVE,2025-04-14 12:32:41.286983
P1331,Beds_Product_149,Furniture,Beds,Ikea,16313.04,INACTIVE,2025-04-13 19:37:05.286983
P1155,Computers_Product_183,Electronics,Computers,Puma,44712.32,INACTIVE,2024-01-27 01:56:42.286983
P1142,Womens_Product_75,Clothing,Womens,Nike,31022.29,INACTIVE,2025-09-18 19:11:48.286983
P1485,Mobiles_Product_73,Electronics,Mobiles,Levi,13779.24,INACTIVE,2023-10-02 06:09:36.286983
P1318,Computers_Product_144,Electronics,Computers,Ikea,22723.67,ACTIVE,2023-08-02 15:27:49.286983
P1109,Footwear_Product_58,Clothing,Footwear,Zen,34721.46,ACTIVE,2024-07-28 03:00:12.286983
P1196,Mobiles_Product_152,Electronics,Mobiles,Puma,48628.33,ACTIVE,2023-11-02 13:03:11.286983
P1448,Beverages_Product_15,Groceries,Beverages,Nike,17192.04,INACTIVE,2023-09-05 18:51:08.286983
P1335,Chairs_Product_3,Furniture,Chairs,Ikea,,ACTIVE,2023-05-23 23:03:30.286983
P1264,Tables_Product_26,Furniture,Tables,Puma,22850.46,INACTIVE,2025-12-24 23:37:19.286983
P1355,Beverages_Product_174,Groceries,Beverages,Dell,29556.9,ACTIVE,2023-09-05 22:59:03.286983
P1297,Footwear_Product_64,Clothing,Footwear,Dell,3194.75,ACTIVE,2025-10-03 00:19:45.286983
P1114,Beverages_Product_147,Groceries,Beverages,HP,17874.62,ACTIVE,2025-07-24 02:53:01.286983
P1403,Mobiles_Product_40,Electronics,Mobiles,Nike,24653.0,ACTIVE,2025-09-07 12:51:21.286983
P1277,Computers_Product_77,Electronics,Computers,Nike,10911.31,INACTIVE,2024-01-08 18:04:41.286983
P1492,Fruits_Product_40,Groceries,Fruits,Zen,39822.76,INACTIVE,2024-08-11 12:32:57.286983
P1358,Accessories_Product_173,Electronics,Accessories,Levi,28664.45,INACTIVE,2023-04-11 19:45:58.286983
P1114,Footwear_Product_190,Clothing,Footwear,Ikea,30801.93,ACTIVE,2025-05-12 15:20:19.286983
P1221,Mobiles_Product_95,Electronics,Mobiles,Ikea,26491.81,BAD_STATUS,2024-09-18 13:53:15.286983
P1005,Fruits_Product_24,Groceries,Fruits,Ikea,29288.66,ACTIVE,2024-01-01 09:12:36.286983
P1194,Essentials_Product_26,Groceries,Essentials,Nike,14624.65,INACTIVE,2025-09-12 17:52:39.286983
P1069,Computers_Product_187,Electronics,Computers,Ikea,48993.75,INACTIVE,2024-12-30 02:13:11.286983
P1259,Beverages_Product_76,Groceries,Beverages,HP,47777.94,INACTIVE,2024-08-13 05:39:16.286983
P1359,Fruits_Product_9,Groceries,Fruits,HP,8051.11,ACTIVE,2025-08-18 12:23:55.286983
P1139,Tables_Product_137,Furniture,Tables,Puma,41214.9,INACTIVE,2024-02-07 12:09:55.286983
P1403,Tables_Product_198,Furniture,Tables,Puma,40799.08,ACTIVE,2024-07-28 00:02:57.286983
P1129,Computers_Product_182,Electronics,Computers,HP,43563.2,ACTIVE,2024-01-28 17:05:09.286983
P1078,Accessories_Product_51,Electronics,Accessories,Dell,49636.52,INACTIVE,2023-07-22 00:52:24.286983
P1144,Beverages_Product_88,Groceries,Beverages,Puma,9471.51,ACTIVE,2024-07-31 02:07:00.286983
P1352,Womens_Product_153,Clothing,Womens,Zen,28840.38,ACTIVE,2024-12-18 06:44:00.286983
P1294,Fruits_Product_61,Groceries,Fruits,Levi,17920.55,BAD_STATUS,2025-04-09 15:46:25.286983
P1115,Beds_Product_122,Furniture,Beds,Ikea,10747.61,INACTIVE,2023-11-01 15:56:28.286983
P1476,Fruits_Product_155,Groceries,Fruits,Dell,25879.51,ACTIVE,2024-01-27 11:23:55.286983
P1484,Tables_Product_62,Furniture,Tables,Logi,23843.39,INACTIVE,2023-05-08 12:46:41.286983
P1452,Mobiles_Product_4,Electronics,Mobiles,SoundMax,3124.46,BAD_STATUS,2023-02-15 00:26:08.286983
P1092,Beds_Product_47,Furniture,Beds,Zen,48833.79,ACTIVE,2025-05-13 07:00:38.286983
P1026,Essentials_Product_95,Groceries,Essentials,Levi,45837.87,ACTIVE,2025-10-07 22:43:24.286983
P1347,Chairs_Product_118,Furniture,Chairs,Ikea,21055.24,INACTIVE,2025-11-12 07:02:02.286983
P1324,Fruits_Product_27,Groceries,Fruits,SoundMax,47902.46,ACTIVE,2023-11-18 15:41:37.286983
P1210,Fruits_Product_83,Groceries,Fruits,Puma,21290.32,ACTIVE,2025-11-07 03:24:08.286983
P1437,Accessories_Product_197,Electronics,Accessories,HP,38946.16,ACTIVE,2023-09-24 06:11:15.286983
P1473,Essentials_Product_65,Groceries,Essentials,Zen,30289.1,INACTIVE,2026-01-12 15:55:19.286983
P1439,Mens_Product_36,Clothing,Mens,Logi,2777.31,INACTIVE,2025-12-02 14:37:08.286983
P1038,Womens_Product_172,Clothing,###,Levi,2905.82,INACTIVE,2025-03-16 02:26:50.286983
P1430,Fruits_Product_116,Groceries,Fruits,Logi,32655.18,ACTIVE,2026-01-17 08:53:34.286983
P1307,Chairs_Product_136,Furniture,###,SoundMax,37648.34,INACTIVE,2024-11-15 12:04:02.286983
P1370,Essentials_Product_187,Groceries,Essentials,Puma,38609.26,ACTIVE,2026-02-04 14:27:02.286983
P1125,Beverages_Product_8,Groceries,Beverages,HP,45030.6,BAD_STATUS,2023-08-04 00:21:59.286983
P1261,Mobiles_Product_15,Electronics,Mobiles,Levi,43382.14,INACTIVE,2023-07-20 21:12:57.286983
P1038,Chairs_Product_134,Furniture,Chairs,Levi,5607.05,ACTIVE,2023-09-01 20:02:52.286983
P1293,Beds_Product_94,Furniture,Beds,Dell,25888.26,INACTIVE,2024-06-18 00:05:19.286983
P1035,Tables_Product_54,Furniture,Tables,Zen,9068.07,INACTIVE,2023-12-23 13:00:20.286983
P1159,Fruits_Product_46,Groceries,Fruits,SoundMax,7645.86,ACTIVE,2023-02-23 07:40:22.286983
P1261,Accessories_Product_114,Electronics,Accessories,Logi,3396.82,ACTIVE,2023-05-22 20:42:07.286983
P1471,Womens_Product_51,Clothing,Womens,Ikea,46412.82,INACTIVE,2024-05-26 19:47:30.286983
P1059,Beverages_Product_43,Groceries,Beverages,Puma,20077.73,ACTIVE,2024-09-16 22:55:45.286983
P1318,Mens_Product_54,Clothing,Mens,Levi,26795.66,ACTIVE,2023-05-30 21:25:23.286983
P1451,Chairs_Product_200,Furniture,Chairs,Dell,5832.01,ACTIVE,2025-07-25 07:32:17.286983
P1060,Footwear_Product_144,Clothing,Footwear,Logi,40728.71,ACTIVE,2025-02-14 03:04:17.286983
P1055,Accessories_Product_75,Electronics,Accessories,Puma,6897.5,INACTIVE,2023-05-19 13:32:40.286983
P1300,Chairs_Product_30,Furniture,Chairs,HP,,ACTIVE,2023-11-11 10:09:43.286983
P1031,Beverages_Product_153,Groceries,Beverages,SoundMax,6816.36,INACTIVE,2025-01-16 07:21:10.286983
P1296,Beds_Product_184,Furniture,Beds,Levi,20295.66,ACTIVE,2023-12-08 05:19:09.286983
P1028,Tables_Product_146,Furniture,Tables,SoundMax,42350.35,ACTIVE,2024-06-01 18:43:56.286983
P1117,Beverages_Product_168,Groceries,Beverages,Zen,6576.43,INACTIVE,2023-03-05 05:45:46.286983
P1318,Beds_Product_186,Furniture,Beds,Levi,13245.0,ACTIVE,2024-12-07 13:49:22.286983
P1081,Footwear_Product_165,Clothing,Footwear,Puma,30766.4,INACTIVE,2024-01-24 08:42:42.286983
P1140,Accessories_Product_39,Electronics,Accessories,Zen,5174.32,INACTIVE,2024-12-10 18:10:11.286983
P1206,Fruits_Product_13,Groceries,Fruits,SoundMax,20480.22,INACTIVE,2023-05-15 12:32:07.286983
P1358,Beds_Product_174,Furniture,Beds,Levi,15437.57,ACTIVE,2023-03-02 22:32:53.286983
P1073,Accessories_Product_127,Electronics,Accessories,Puma,17412.16,ACTIVE,2024-12-28 13:54:22.286983
P1101,Chairs_Product_69,Furniture,Chairs,Logi,282.37,INACTIVE,2024-06-22 02:10:18.286983
P1064,Tables_Product_3,Furniture,Tables,Nike,4508.24,INACTIVE,2025-10-29 18:28:44.286983
P1152,Womens_Product_64,Clothing,Womens,SoundMax,8577.39,INACTIVE,2024-11-01 14:48:04.286983
P1338,Accessories_Product_52,Electronics,Accessories,Zen,47626.94,ACTIVE,2025-04-13 00:39:08.286983
P1102,Mobiles_Product_180,Electronics,Mobiles,Puma,17610.46,INACTIVE,2023-07-29 00:12:35.286983
P1047,Mens_Product_31,Clothing,Mens,Zen,24309.99,INACTIVE,2026-01-01 15:56:02.286983
P1238,,Furniture,Beds,Logi,,INACTIVE,2025-02-11 01:15:59.286983
P1232,Womens_Product_167,Clothing,Womens,Puma,21733.2,INACTIVE,2023-08-18 16:36:26.286983
P1321,Mobiles_Product_192,Electronics,Mobiles,Dell,3687.36,ACTIVE,2023-03-31 03:22:56.286983
P1134,Mobiles_Product_75,Electronics,Mobiles,Logi,11685.65,ACTIVE,2025-07-31 07:46:29.286983
P1451,Tables_Product_64,Furniture,Tables,Zen,5471.67,INACTIVE,2023-05-06 12:34:34.286983
P1048,Footwear_Product_41,Clothing,Footwear,HP,15133.11,ACTIVE,2025-03-31 08:26:39.286983
P1308,Accessories_Product_20,Electronics,Accessories,HP,34673.87,ACTIVE,2023-12-31 04:21:15.286983
P1250,Computers_Product_193,Electronics,Computers,Ikea,15096.62,ACTIVE,2024-01-05 19:58:19.286983
P1332,Tables_Product_139,Furniture,Tables,SoundMax,7108.48,ACTIVE,2023-03-04 15:15:24.286983
P1013,Chairs_Product_90,Furniture,Chairs,Dell,45805.38,ACTIVE,2025-09-25 05:17:23.286983
P1218,Fruits_Product_177,Groceries,Fruits,SoundMax,48135.99,INACTIVE,2023-09-21 07:28:32.286983
P1140,Essentials_Product_129,Groceries,Essentials,Levi,25262.68,ACTIVE,2026-01-09 10:08:41.286983
P1193,Mens_Product_100,Clothing,Mens,SoundMax,45742.33,INACTIVE,2023-02-13 09:33:59.286983
P1300,Fruits_Product_34,Groceries,Fruits,Zen,38838.48,INACTIVE,2023-09-30 00:28:14.286983
P1280,Tables_Product_69,Furniture,Tables,Zen,4452.31,INACTIVE,2025-04-30 12:21:06.286983
P1253,Footwear_Product_27,Clothing,Footwear,Levi,45192.01,INACTIVE,2024-02-29 22:16:28.286983
P1155,Computers_Product_83,Electronics,Computers,Zen,424.08,INACTIVE,2025-12-05 15:37:07.286983
P1388,Footwear_Product_85,Clothing,Footwear,Logi,,INACTIVE,2025-09-04 15:09:28.286983
