STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS,SRC_FILE_NAME,LOAD_TS
S110602,Store_10602,EAST,City_382,GJ,India,2018-09-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308105
S110603,Store_10603,WEST,City_412,GJ,India,2018-09-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308116
S110604,Store_10604,SOUTH,City_85,TN,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308119
S110605,Store_10605,NORTH,City_85,DL,India,2017-04-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308122
S110606,Store_10606,NORTH,City_150,GJ,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308124
S110607,Store_10607,EAST,City_457,MH,India,2018-06-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308128
S110608,Store_10608,WEST,City_159,DL,India,2018-02-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308133
S110609,Store_10609,EAST,City_217,KA,India,2020-12-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308141
S110610,Store_10610,EAST,City_231,AP,India,2020-06-21,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308146
S110611,Store_10611,EAST,City_389,GJ,India,2023-11-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308152
S110612,Store_10612,SOUTH,City_329,KA,India,2022-10-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308159
S110613,Store_10613,NORTH,City_150,KA,India,2016-09-03,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308163
S110614,Store_10614,EAST,City_492,DL,India,2015-06-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308175
S110615,Store_10615,WEST,City_259,TS,India,2020-09-26,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308179
S110616,Store_10616,WEST,City_472,TS,India,2021-08-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308182
S110617,Store_10617,SOUTH,City_274,AP,India,2025-08-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308186
S110618,Store_10618,WEST,City_314,TS,India,2023-09-13,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308189
S110619,Store_10619,SOUTH,City_108,TN,India,2022-12-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308192
S110620,Store_10620,WEST,City_139,AP,India,2024-02-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308195
S110621,Store_10621,NORTH,City_400,KA,India,2017-07-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308198
S110622,Store_10622,SOUTH,City_151,GJ,India,2020-08-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308202
S110623,Store_10623,WEST,City_251,TN,India,2018-01-31,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308206
S110624,Store_10624,NORTH,City_88,DL,India,2023-06-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308210
S110625,Store_10625,NORTH,City_447,TS,India,2022-02-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308213
S110626,Store_10626,NORTH,City_203,AP,India,2025-01-26,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308217
,Store_10627,WEST,City_334,TS,India,2025-08-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308220
S110628,Store_10628,WEST,City_305,RJ,India,2017-12-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308223
S110629,Store_10629,EAST,City_193,TN,India,2019-05-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308226
S110630,Store_10630,SOUTH,City_79,AP,India,2023-02-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308234
S110631,Store_10631,SOUTH,City_282,RJ,India,2025-06-13,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308237
S110632,Store_10632,EAST,City_31,TN,India,2023-12-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308247
S110633,Store_10633,SOUTH,City_467,GJ,India,2020-11-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308253
S110634,Store_10634,WEST,City_230,GJ,India,2022-07-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308259
S110635,Store_10635,NORTH,City_485,KA,India,2020-01-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308264
,Store_10636,SOUTH,City_68,TS,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308266
S110637,Store_10637,NORTH,City_437,TN,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308269
S110638,Store_10638,SOUTH,City_94,MH,India,2015-12-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308272
S110639,Store_10639,WEST,City_64,AP,India,2023-01-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308276
S110640,Store_10640,EAST,City_375,GJ,India,2021-06-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308280
S110641,Store_10641,NORTH,City_354,TN,India,2017-07-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308285
S110642,Store_10642,SOUTH,City_205,DL,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308288
S110643,Store_10643,WEST,City_1,AP,India,2024-04-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308291
S110644,Store_10644,NORTH,City_150,RJ,India,2017-07-04,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308294
S110645,Store_10645,EAST,City_115,AP,India,2022-12-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308300
S110646,Store_10646,SOUTH,City_410,GJ,India,2020-11-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308305
S110647,Store_10647,WEST,City_108,GJ,India,2017-11-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308309
S110648,Store_10648,NORTH,City_210,MH,India,2024-11-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308312
S110649,Store_10649,EAST,City_282,AP,India,2018-10-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308315
S110650,Store_10650,SOUTH,City_104,AP,India,2015-02-01,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308326
S110651,Store_10651,SOUTH,City_119,TS,India,2017-01-26,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308332
S110652,Store_10652,EAST,City_134,KA,India,2019-03-04,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308338
S110653,Store_10653,SOUTH,City_389,MH,India,2024-07-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308343
S110654,Store_10654,SOUTH,City_402,TN,India,2021-12-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308347
S110655,Store_10655,SOUTH,City_365,MH,India,2015-02-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308350
S110656,Store_10656,SOUTH,City_124,AP,India,2017-10-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308354
S110657,Store_10657,NORTH,City_329,GJ,India,2015-04-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308359
S110658,Store_10658,NORTH,City_440,RJ,India,2025-05-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308365
S110659,Store_10659,NORTH,City_408,GJ,India,2023-07-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308371
S110660,Store_10660,SOUTH,City_487,TN,India,2017-09-19,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308379
S110661,Store_10661,SOUTH,City_208,AP,India,2019-03-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308383
S110662,Store_10662,SOUTH,City_417,GJ,India,2016-01-31,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308388
S110663,Store_10663,WEST,City_193,GJ,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308391
S110664,Store_10664,SOUTH,City_491,TS,India,2018-03-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308394
S110665,Store_10665,EAST,City_5,RJ,India,2019-01-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308397
S110666,Store_10666,EAST,City_189,KA,India,2015-06-04,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308401
S110667,Store_10667,NORTH,City_484,TN,India,2025-01-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308404
S110668,Store_10668,EAST,City_170,GJ,India,2017-11-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308407
S110669,Store_10669,WEST,City_356,TS,India,2023-07-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308411
S110670,Store_10670,EAST,City_264,AP,India,2018-04-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308414
S110671,Store_10671,NORTH,City_326,TN,India,2021-05-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308417
S110672,Store_10672,NORTH,City_215,TN,India,2023-09-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308421
S110673,Store_10673,SOUTH,City_456,DL,India,2020-04-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308425
S110674,Store_10674,NORTH,City_413,GJ,India,2015-09-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308428
S110675,Store_10675,SOUTH,City_26,TN,India,2018-07-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308431
S110676,Store_10676,WEST,City_145,MH,India,2023-12-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308435
S110677,Store_10677,EAST,City_481,TS,India,2023-03-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308438
S110678,Store_10678,WEST,City_229,DL,India,2023-02-28,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308443
S110679,Store_10679,NORTH,City_477,TS,India,2017-06-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308447
S110680,Store_10680,WEST,City_305,RJ,India,2018-10-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308450
S110681,Store_10681,EAST,City_85,KA,India,2020-12-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308453
S110682,Store_10682,NORTH,City_75,RJ,India,2017-12-08,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308457
S110683,Store_10683,WEST,City_150,KA,India,2023-10-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308460
S110684,Store_10684,NORTH,City_485,AP,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308462
S110685,Store_10685,SOUTH,City_306,TS,India,2018-04-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308465
S110686,Store_10686,WEST,City_422,TN,India,2024-12-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308469
S110687,Store_10687,SOUTH,City_18,RJ,India,2021-11-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308472
S110688,Store_10688,WEST,City_302,MH,India,2018-10-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308476
S110689,Store_10689,SOUTH,City_149,TS,India,2022-12-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308481
S110690,Store_10690,NORTH,City_400,TS,India,2015-11-12,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308485
S110691,Store_10691,WEST,City_471,MH,India,2021-11-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308488
S110692,Store_10692,WEST,City_128,AP,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308491
S110693,Store_10693,NORTH,City_318,TS,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308493
S110694,Store_10694,WEST,City_346,AP,India,2020-09-19,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308498
S110695,Store_10695,SOUTH,City_103,KA,India,2024-06-03,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308502
S110696,Store_10696,NORTH,City_41,TS,India,2019-05-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308505
S110697,Store_10697,WEST,City_64,AP,India,2016-06-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308508
S110698,Store_10698,NORTH,City_401,MH,India,2015-12-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308512
S110699,Store_10699,NORTH,City_362,TS,India,2018-10-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308515
S110700,Store_10700,NORTH,City_422,GJ,India,2019-12-28,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308518
S110701,Store_10701,EAST,City_146,GJ,India,2016-03-18,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308522
S110702,Store_10702,WEST,City_104,MH,India,2022-01-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308525
S110703,Store_10703,SOUTH,City_471,MH,India,2018-03-01,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308529
,Store_10704,WEST,City_37,KA,India,2015-09-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308532
S110705,Store_10705,EAST,City_81,MH,India,2020-03-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308536
S110706,Store_10706,SOUTH,City_89,TN,India,2015-05-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308539
S110707,Store_10707,NORTH,City_462,TS,India,2021-08-18,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308542
S110708,Store_10708,SOUTH,City_290,AP,India,2022-02-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308546
S110709,Store_10709,SOUTH,City_301,TS,India,2023-09-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308550
S110710,Store_10710,EAST,City_182,MH,India,2015-10-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308556
S110711,Store_10711,EAST,City_44,TS,India,2024-12-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308559
S110712,Store_10712,NORTH,City_184,DL,India,2016-01-28,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308565
,Store_10713,EAST,City_452,DL,India,2021-05-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308568
S110714,Store_10714,WEST,City_445,KA,India,2022-05-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308572
S110715,Store_10715,SOUTH,City_493,RJ,India,2021-02-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308575
S110716,Store_10716,SOUTH,City_355,TS,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308577
S110717,Store_10717,NORTH,City_444,RJ,India,2022-11-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308581
S110718,Store_10718,SOUTH,City_321,DL,India,2015-06-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308584
S110719,Store_10719,WEST,City_20,TS,India,2022-02-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308587
S110720,Store_10720,EAST,City_345,AP,India,2017-04-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308591
S110721,Store_10721,WEST,City_500,MH,India,2018-09-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308597
S110722,Store_10722,WEST,City_346,MH,India,2021-10-13,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308604
S110723,Store_10723,EAST,City_205,GJ,India,2021-09-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308609
S110724,Store_10724,EAST,City_369,GJ,India,2021-04-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308614
S110725,Store_10725,SOUTH,City_338,GJ,India,2019-01-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308619
S110726,Store_10726,EAST,City_135,TN,India,2017-01-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308624
S110727,Store_10727,EAST,City_37,RJ,India,2015-01-25,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308632
S110728,Store_10728,EAST,City_245,MH,India,2018-06-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308637
S110729,Store_10729,NORTH,City_82,TS,India,2025-08-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308642
S110730,Store_10730,WEST,City_262,MH,India,2018-09-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308646
S110731,Store_10731,NORTH,City_25,TS,India,2021-04-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308651
S110732,Store_10732,WEST,City_257,KA,India,2016-07-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308656
S110733,Store_10733,NORTH,City_447,RJ,India,2018-11-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308663
S110734,Store_10734,EAST,City_438,DL,India,2016-01-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308668
S110735,Store_10735,NORTH,City_54,AP,India,2020-11-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308674
S110736,Store_10736,NORTH,City_374,DL,India,2020-04-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308679
S110737,Store_10737,WEST,City_241,RJ,India,2019-10-08,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308686
S110738,Store_10738,EAST,City_150,GJ,India,2025-07-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308691
S110739,Store_10739,EAST,City_139,KA,India,2020-04-21,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308696
S110740,Store_10740,NORTH,City_414,KA,India,2024-08-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308701
S110741,Store_10741,WEST,City_23,GJ,India,2020-02-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308706
S110742,Store_10742,WEST,City_236,TS,India,2022-07-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308712
S110743,Store_10743,NORTH,City_463,RJ,India,2017-09-28,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308720
S110744,Store_10744,NORTH,City_445,RJ,India,2022-02-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308724
S110745,Store_10745,SOUTH,City_401,DL,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308728
S110746,Store_10746,NORTH,City_328,GJ,India,2016-04-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308734
S110747,Store_10747,NORTH,City_316,GJ,India,2017-05-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308739
S110748,Store_10748,SOUTH,City_310,DL,India,2020-09-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308744
S110749,Store_10749,WEST,City_200,DL,India,2024-10-21,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308750
S110750,Store_10750,WEST,City_298,MH,India,2019-04-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308755
S110751,Store_10751,SOUTH,City_298,AP,India,2022-04-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308760
S110752,Store_10752,NORTH,City_269,AP,India,2019-09-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308766
S110753,Store_10753,WEST,City_350,AP,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308771
S110754,Store_10754,EAST,City_10,DL,India,2019-10-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308776
S110755,Store_10755,EAST,City_59,GJ,India,2016-02-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308781
S110756,Store_10756,NORTH,City_123,GJ,India,2017-11-08,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308787
S110757,Store_10757,WEST,City_275,TN,India,2021-10-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308792
S110758,Store_10758,SOUTH,City_278,TN,India,2018-05-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308797
S110759,Store_10759,WEST,City_125,TN,India,2020-05-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308806
S110760,Store_10760,WEST,City_451,KA,India,2025-10-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308812
S110761,Store_10761,SOUTH,City_51,RJ,India,2017-06-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308821
S110762,Store_10762,SOUTH,City_376,AP,India,2020-12-31,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308824
S110763,Store_10763,EAST,City_478,RJ,India,2019-12-19,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308829
S110764,Store_10764,SOUTH,City_71,GJ,India,2025-12-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308833
S110765,Store_10765,EAST,City_265,TS,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308835
S110766,Store_10766,SOUTH,City_302,DL,India,2015-09-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308839
S110767,Store_10767,NORTH,City_346,KA,India,2016-02-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308842
,Store_10768,WEST,City_432,GJ,India,2018-02-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308845
S110769,Store_10769,EAST,City_218,DL,India,2025-08-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308849
S110770,Store_10770,WEST,City_328,AP,India,2018-01-02,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308853
S110771,Store_10771,NORTH,City_107,TS,India,2020-02-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308860
S110772,Store_10772,SOUTH,City_29,MH,India,2022-03-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308866
S110773,Store_10773,NORTH,City_429,TS,India,2020-03-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308876
S110774,Store_10774,NORTH,City_80,TS,India,2025-04-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308880
S110775,Store_10775,SOUTH,City_119,DL,India,2020-07-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308885
S110776,Store_10776,SOUTH,City_165,AP,India,2021-05-03,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308889
S110777,Store_10777,EAST,City_145,RJ,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308891
S110778,Store_10778,EAST,City_359,MH,India,2023-05-31,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308896
S110779,Store_10779,WEST,City_415,TS,India,2018-10-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308900
S110780,Store_10780,WEST,City_400,AP,India,2023-06-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308903
S110781,Store_10781,WEST,City_58,GJ,India,2015-10-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308906
S110782,Store_10782,WEST,City_57,RJ,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308909
S110783,Store_10783,EAST,City_277,RJ,India,2022-05-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308913
S110784,Store_10784,EAST,City_233,RJ,India,2023-06-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308916
S110785,Store_10785,SOUTH,City_372,DL,India,2017-09-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308920
S110786,Store_10786,EAST,City_187,TN,India,2016-09-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308923
S110787,Store_10787,WEST,City_269,KA,India,2019-03-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308927
S110788,Store_10788,SOUTH,City_372,TN,India,2022-04-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308930
S110789,Store_10789,EAST,City_228,AP,India,2016-06-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308933
S110790,Store_10790,EAST,City_455,AP,India,2025-04-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308937
S110791,Store_10791,NORTH,City_2,TN,India,2016-01-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308942
S110792,Store_10792,SOUTH,City_35,TN,India,2023-03-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308945
S110793,Store_10793,NORTH,City_162,AP,India,2024-04-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308949
S110794,Store_10794,EAST,City_77,DL,India,2021-01-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308952
S110795,Store_10795,SOUTH,City_108,TS,India,2019-12-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308955
S110796,Store_10796,NORTH,City_242,TN,India,2025-07-27,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308961
S110797,Store_10797,EAST,City_363,TN,India,2016-03-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308967
S110798,Store_10798,WEST,City_466,RJ,India,2017-12-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308973
S110799,Store_10799,SOUTH,City_61,KA,India,2017-01-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308978
S110800,Store_10800,NORTH,City_172,TS,India,2025-09-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308981
S110801,Store_10801,WEST,City_256,GJ,India,2018-08-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308986
S110802,Store_10802,NORTH,City_337,KA,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308988
S110803,Store_10803,SOUTH,City_117,RJ,India,2022-10-07,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308991
S110804,Store_10804,EAST,City_121,AP,India,2020-06-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.308995
S110805,Store_10805,SOUTH,City_168,TN,India,2015-09-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.308998
S110806,Store_10806,SOUTH,City_138,AP,India,2020-10-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309001
S110807,Store_10807,NORTH,City_355,KA,India,2015-02-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309007
S110808,Store_10808,SOUTH,City_311,DL,India,2015-02-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309011
S110809,Store_10809,SOUTH,City_330,MH,India,2016-10-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309014
S110810,Store_10810,EAST,City_186,GJ,India,2019-11-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309017
S110811,Store_10811,EAST,City_241,MH,India,2022-09-27,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309021
S110812,Store_10812,WEST,City_250,GJ,India,2023-08-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309024
S110813,Store_10813,EAST,City_169,TS,India,2020-02-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309028
S110814,Store_10814,NORTH,City_198,MH,India,2025-06-08,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309033
S110815,Store_10815,SOUTH,City_170,DL,India,2022-02-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309037
S110816,Store_10816,NORTH,City_422,KA,India,2025-08-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309040
S110817,Store_10817,NORTH,City_149,GJ,India,2023-08-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309044
S110818,Store_10818,SOUTH,City_357,RJ,India,2024-04-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309047
S110819,Store_10819,NORTH,City_342,TS,India,2015-12-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309050
S110820,Store_10820,WEST,City_388,RJ,India,2016-12-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309054
S110821,Store_10821,WEST,City_152,TN,India,2020-01-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309059
,Store_10822,EAST,City_308,KA,India,2022-01-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309062
S110823,Store_10823,WEST,City_120,GJ,India,2024-12-27,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309067
S110824,Store_10824,NORTH,City_170,AP,India,2018-09-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.309071
S110825,Store_10825,WEST,City_144,DL,India,2020-06-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.309074
